Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,999.0,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,days_of_inventory,tier,reorder_threshold
30-60-70,TRAVELPRO BACKPACK,102267,ALL SEASON,TRAVELPRO - NYLON BACKPACK W/ZIP FRONT POCKET,CHARCOAL,940.NS,0135729106915,197.0,34.0,8.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4,97,59.0,11623.0,30,best_sellers,500
30-60-70,TRAVELPRO BACKPACK,102267,ALL SEASON,TRAVELPRO - NYLON BACKPACK W/ZIP FRONT POCKET,CYPRESS,316.NS.,0135729110376,197.0,36.0,7.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,95,59.0,11623.0,30,best_sellers,500
10-10-30,MONACO BIKER,102769,SP25,MONACO - LEATHER BIKER W/ ZIPPER & 3/4 SLEEVE,SKY BLUE,410.S.,0135729110957,527.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,24,22.0,11594.0,30,best_sellers,500
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.L.,0135729110983,577.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,21,20.0,11540.0,30,best_sellers,500
20-10-30,JAXON,100552,KI00,JAXON - BOMBER WITH DETACHABLE FABRIC HOOD,WHISKEY,733.L,0135729100138,547.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2,24,21.0,11487.0,30,best_sellers,500
10-10-30,AMORA,102738,SP25,AMORA - BOMBER W/ FUNNEL COLLAR & ZIP FRONT,CARAMEL,710.S.,0135729110762,547.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,21,21.0,11487.0,30,best_sellers,500
20-10-30,CAMDEN 2,101570,KI00,CAMDEN 2 - ZIP FRONT BOMBER W/SIDE RIBBED PANELS,KHAKI,330.L.,0135729110530,547.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,21,21.0,11487.0,30,best_sellers,500
10-10-30,MANDY,102468,SP25,MANDY - CLASSIC BELTED BIKER W/ASYMMETRICAL PKT,DUSK,549.M,0135729108769,547.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,22,21.0,11487.0,30,best_sellers,500
20-10-30,CAMDEN 2,101570,KI00,CAMDEN 2 - ZIP FRONT BOMBER W/SIDE RIBBED PANELS,BLACK,990.XL,0135729100173,547.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,27,21.0,11487.0,30,best_sellers,500
10-10-30,AMORA,102738,SP25,AMORA - BOMBER W/ FUNNEL COLLAR & ZIP FRONT,MAGENTA,545.S.,0135729110754,547.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,23,21.0,11487.0,30,best_sellers,500
10-30-10,MONACO LEATHER LAPTOP,102716,SP25,MONACO - LEATHER LAPTOP W/FRONT ZIP COMPARTMENT,CHARCOAL,940.NS.,0135729110658,299.0,0.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,1,39,38.0,11362.0,30,best_sellers,500
20-10-30,SEAN,102748,SP25,SEAN - SHIRT COLLAR BOMBER WITH ZIPPER POCKETS,MEDIUM GREY,931.L.,0135729110874,597.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,26,19.0,11343.0,30,best_sellers,500
10-10-30,LENAH,102745,SP25,LENAH - CLEAN CLASSIC BIKER BOMBER,BLACK,990.M.,0135729110843,597.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,26,19.0,11343.0,30,best_sellers,500
20-10-30,CORBAN,101654,KI00,CORBAN - BOMBER W/ELBOW PANELS & SIDE TABS,RED,620S,0135729102782,537.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,29,21.0,11277.0,30,best_sellers,500
20-10-30,CORBAN,101654,KI00,CORBAN - BOMBER W/ELBOW PANELS & SIDE TABS,COGNAC,730.L.,0135729110544,537.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,25,21.0,11277.0,30,best_sellers,500
20-10-30,CORBAN,101654,KI00,CORBAN - BOMBER W/ELBOW PANELS & SIDE TABS,COGNAC,730.M.,0135729110543,537.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,22,21.0,11277.0,30,best_sellers,500
30-60-70,TRAVELPRO BACKPACK,102267,ALL SEASON,TRAVELPRO - NYLON BACKPACK W/ZIP FRONT POCKET,NAVY,470.NS.,0135729110375,197.0,33.0,5.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,91,57.0,11229.0,30,best_sellers,500
10-30-10,MONACO LEATHER WAISTBELT BAG,102718,SP25,MONACO -LEATHER WAISTBELT BG W/FRT ZIP COMPARTMENT,CHARCOAL,940.NS.,0135729110664,197.0,55.0,10.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1,113,57.0,11229.0,30,best_sellers,500
10-30-10,MONACO LEATHER WAISTBELT BAG,102718,SP25,MONACO -LEATHER WAISTBELT BG W/FRT ZIP COMPARTMENT,BLUE,400.NS.,0135729110663,197.0,35.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,92,57.0,11229.0,30,best_sellers,500
10-30-10,MONACO LEATHER WAISTBELT BAG,102718,SP25,MONACO -LEATHER WAISTBELT BG W/FRT ZIP COMPARTMENT,BLACK,990.NS.,0135729110665,197.0,82.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,139,57.0,11229.0,30,best_sellers,500
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.L,9135729097824,449.0,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1,34,25.0,11225.0,30,best_sellers,500
10-30-10,COLETTE LARGE BUCKET,102720,SP25,COLETTE - LARGE BUCKET BAG W/FRT TIE & METAL ENDS,BLACK,990.NS.,0135729110698,249.0,39.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2,86,45.0,11205.0,30,best_sellers,500
20-30-10,ATTICUS CROSSBODY,102756,SP25,ATTICUS - CROSSBODY BAG WITH STUDS DETAIL,BOURBON,715.NS.,0135729110917,259.0,0.0,10.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,0,43,43.0,11137.0,30,best_sellers,500
20-30-10,GILLES MESSENGER BAG,102067,FA25,GILLESS - SMALL MESSENGER BAG W/2 ZIP FRONT PKTS,BLACK,990.NS,0135729104545,229.0,0.0,10.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,1,49,48.0,10992.0,30,best_sellers,500
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.XS.,0135729110980,577.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,24,19.0,10963.0,30,best_sellers,500
10-30-10,RHEA SMALL SATCHEL,102724,SP25,RHEA - SMALL SATCHEL W/ DOUBLE-ENTRY,DRIFTWOOD,857.NS.,0135729110709,219.0,45.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0,95,50.0,10950.0,30,best_sellers,500
10-30-10,HOLLAND CROSSBODY,102710,SP25,HOLLAND - SQUARE CROSSBODY BAG W/ CHUNKY CHAIN,WHITE,100.NS.,0135729110635,199.0,33.0,9.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0,88,55.0,10945.0,30,best_sellers,500
10-10-30,AMORA,102738,SP25,AMORA - BOMBER W/ FUNNEL COLLAR & ZIP FRONT,CARAMEL,710.M.,0135729110763,547.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,20,20.0,10940.0,30,best_sellers,500
10-10-30,AMORA,102738,SP25,AMORA - BOMBER W/ FUNNEL COLLAR & ZIP FRONT,MAGENTA,545.M.,0135729110755,547.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,24,20.0,10940.0,30,best_sellers,500
20-10-30,CAMDEN 2,101570,KI00,CAMDEN 2 - ZIP FRONT BOMBER W/SIDE RIBBED PANELS,KHAKI,330.M.,0135729110529,547.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,22,20.0,10940.0,30,best_sellers,500
10-10-30,VALE,102419,FA26,VALE - RUB-OFF LEATHER CASUAL BIKER BOMBER,RUB-OFF BLACK,977.XS.,0135729110360,497.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,28,22.0,10934.0,30,best_sellers,500
30-60-70,TRAVELPRO TOTE/BACKPACK,102266,ALL SEASON,TRAVELPRO - NYLON TOTE/BACKPACK,SILVER,109.NS.,0135729110256,197.0,35.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1,91,55.0,10835.0,30,best_sellers,500
30-60-70,TRAVELPRO TOTE/BACKPACK,102266,ALL SEASON,TRAVELPRO - NYLON TOTE/BACKPACK,BLACK,990.NS,0135729106305,197.0,36.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1,92,55.0,10835.0,30,best_sellers,500
20-10-20,BOSTON REVERSIBLE HOODIE,102793,FA26,BOSTON - REVERSIBLE LEATHER & NYLON BOMBER W/HOOD,COGNAC/NAVY,731.S.,0135729111109,677.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,18,16.0,10832.0,30,best_sellers,500
20-10-20,BOSTON REVERSIBLE HOODIE,102793,FA26,BOSTON - REVERSIBLE LEATHER & NYLON BOMBER W/HOOD,BLACK/NAVY,911.S.,0135729111147,677.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,20,16.0,10832.0,30,best_sellers,500
10-10-10,JOSEPHINE,102768,SP25,JOSEPHINE - LEATHER TRENCH COAT W/BELT,CARAMEL,710.L.,0135729110951,599.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,21,18.0,10782.0,30,best_sellers,500
10-10-10,JOSEPHINE,102768,SP25,JOSEPHINE - LEATHER TRENCH COAT W/BELT,CARAMEL,710.XS.,0135729110948,599.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,26,18.0,10782.0,30,best_sellers,500
10-10-30,SIMONE,102744,SP25,SIMONE - MOTOCROSS BOMBER W/ CHEST POCKETS,BLACK,990.L.,0135729110836,567.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0,19,19.0,10773.0,30,best_sellers,500
20-10-30,SEAN,102748,SP25,SEAN - SHIRT COLLAR BOMBER WITH ZIPPER POCKETS,MEDIUM GREY,931.M.,0135729110873,597.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1,26,18.0,10746.0,30,best_sellers,500
10-30-10,RHEA SMALL SATCHEL,102724,SP25,RHEA - SMALL SATCHEL W/ DOUBLE-ENTRY,BLACK,990.NS.,0135729110710,219.0,122.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0,171,49.0,10731.0,30,best_sellers,500
10-30-10,BELEN MEDIUM CROSSBODY,102730,SP25,BELEN - MEDIUM CROSSBODY BAG W/ METAL CHAIN,BLACK,990.NS.,0135729110730,249.0,125.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0,168,43.0,10707.0,30,best_sellers,500
20-30-10,BRADFORD SLING BAG,102114,ALL SEASON,BRADFORD - SLING BAG W/ ZIP DOWN FRONT POCKET,BLACK,990.NS,0135729104627,199.0,0.0,10.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,0,53,53.0,10547.0,30,best_sellers,500
10-30-10,HOLLAND CROSSBODY,102710,SP25,HOLLAND - SQUARE CROSSBODY BAG W/ CHUNKY CHAIN,BLACK,990.NS.,0135729110637,199.0,80.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1,134,53.0,10547.0,30,best_sellers,500
10-10-30,MONACO BIKER,102769,SP25,MONACO - LEATHER BIKER W/ ZIPPER & 3/4 SLEEVE,BLACK,990.S.,0135729110965,527.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0,20,20.0,10540.0,30,best_sellers,500
20-30-10,ATTICUS SLING,102757,SP25,ATTICUS - SLING BAG W/ STUDS DETAIL,BOURBON,715.NS.,0135729110920,229.0,11.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0,57,46.0,10534.0,30,best_sellers,500
10-30-10,COLETTE MEDIUM BUCKET,102721,SP25,COLETTE - MEDIUM BUCKET BAG W/FRT TIE & METAL ENDS,CARAMEL,710.NS.,0135729110700,229.0,37.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,4,87,46.0,10534.0,30,best_sellers,500
20-10-30,SCOTTIE,102784,SP25,SCOTTIE - JACKET W/DENIM INSPIRED & BUTTON FRONT,BLACK,990.M.,0135729111037,499.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,22,21.0,10479.0,30,best_sellers,500
20-10-30,SCOTTIE,102784,SP25,SCOTTIE - JACKET W/DENIM INSPIRED & BUTTON FRONT,BLACK,990.L.,0135729111038,499.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,23,21.0,10479.0,30,best_sellers,500
10-30-10,BELEN MEDIUM CROSSBODY,102730,SP25,BELEN - MEDIUM CROSSBODY BAG W/ METAL CHAIN,LATTE,815.NS.,0135729110729,249.0,74.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,0,116,42.0,10458.0,30,best_sellers,500
10-30-10,BELEN TOTE,102729,SP25,BELEN - TOTE BAG W/ METAL CHAIN,WHITE,100.NS.,0135729110725,249.0,55.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0,97,42.0,10458.0,30,best_sellers,500
20-10-20,BOSTON REVERSIBLE,102794,FA26,"BOSTON -REVERSIBLE JACKET W/KNIT COLLAR, CUFF & WB",BLACK/BLACK,919.S.,0135729111154,697.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,17,15.0,10455.0,30,best_sellers,500
20-10-20,BOSTON REVERSIBLE,102794,FA26,"BOSTON -REVERSIBLE JACKET W/KNIT COLLAR, CUFF & WB",BLACK/BLACK,919.XL.,0135729111153,697.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,16,15.0,10455.0,30,best_sellers,500
10-10-30,VALE,102419,FA26,VALE - RUB-OFF LEATHER CASUAL BIKER BOMBER,RUB-OFF BLACK,977.S.,0135729110362,497.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,27,21.0,10437.0,30,best_sellers,500
20-10-20,DENZELL,102339,FA25,DENZELL - SHEARLING JACKET W/ BUTTON FRONT,COGNAC,730.L,0135729107123,1299.99,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,21,8.0,10399.92,30,best_sellers,500
10-10-30,MANDY,102468,SP25,MANDY - CLASSIC BELTED BIKER W/ASYMMETRICAL PKT,DUSK,549.XS,0135729108766,547.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,19,19.0,10393.0,30,best_sellers,500
20-10-30,CAMDEN 2,101570,KI00,CAMDEN 2 - ZIP FRONT BOMBER W/SIDE RIBBED PANELS,BLACK,990.L,0135729100170,547.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,20,19.0,10393.0,30,best_sellers,500
20-10-30,CAMDEN 2,101570,KI00,CAMDEN 2 - ZIP FRONT BOMBER W/SIDE RIBBED PANELS,KHAKI,330.XL.,0135729110531,547.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,20,19.0,10393.0,30,best_sellers,500
10-10-30,MONACO REVERSIBLE JACKET,102749,SP25,MONACO - REVERSIBLE JACKET W/BAND COLLAR ZIP FRONT,BLACK,990.XS.,0135729111260,577.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1,19,18.0,10386.0,30,best_sellers,500
10-30-10,MONACO LEATHER CROSSBODY,102717,SP25,MONACO - LEATHER CROSSBODY W/FRT ZIP COMPARTMENT,CHARCOAL,940.NS.,0135729110661,199.0,63.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,115,52.0,10348.0,30,best_sellers,500
10-30-10,MONACO LEATHER CROSSBODY,102717,SP25,MONACO - LEATHER CROSSBODY W/FRT ZIP COMPARTMENT,BLUE,400.NS.,0135729110660,199.0,25.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,0,77,52.0,10348.0,30,best_sellers,500
10-60-70,MONACO NYLON WEEKENDER,102693,SP25,MONACO - LARGE NYLON WEEKENDER W/ LEATHER TRIMS,BLACK,990.NS.,0135729110390,199.0,28.0,9.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0,80,52.0,10348.0,30,best_sellers,500
10-30-10,HOLLAND CROSSBODY,102710,SP25,HOLLAND - SQUARE CROSSBODY BAG W/ CHUNKY CHAIN,NUDE,102.NS.,0135729110636,199.0,25.0,8.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,4,81,52.0,10348.0,30,best_sellers,500
20-10-30,ASHER,100818,KI00,ASHER - ZIP FRONT BOMBER W/RIBBED LEATHER DETAILS,BLACK,990.S,9135729097800,449.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0,24,23.0,10327.0,30,best_sellers,500
10-30-10,COLETTE MEDIUM BUCKET,102721,SP25,COLETTE - MEDIUM BUCKET BAG W/FRT TIE & METAL ENDS,BLACK,990.NS.,0135729110701,229.0,67.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1,113,45.0,10305.0,30,best_sellers,500
10-30-10,RHEA SMALL SATCHEL,102724,SP25,RHEA - SMALL SATCHEL W/ DOUBLE-ENTRY,SAGE,312.NS.,0135729110708,219.0,48.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0,95,47.0,10293.0,30,best_sellers,500
10-30-10,BELEN MEDIUM CROSSBODY,102730,SP25,BELEN - MEDIUM CROSSBODY BAG W/ METAL CHAIN,WHITE,100.NS.,0135729110728,249.0,23.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0,64,41.0,10209.0,30,best_sellers,500
10-30-10,BELEN TOTE,102729,SP25,BELEN - TOTE BAG W/ METAL CHAIN,LATTE,815.NS.,0135729110726,249.0,79.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,0,120,41.0,10209.0,30,best_sellers,500
10-10-30,SIMONE,102744,SP25,SIMONE - MOTOCROSS BOMBER W/ CHEST POCKETS,BLACK,990.XS.,0135729110833,567.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,21,18.0,10206.0,30,best_sellers,500
10-10-30,LENAH,102745,SP25,LENAH - CLEAN CLASSIC BIKER BOMBER,BLACK,990.L.,0135729110844,597.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,17,17.0,10149.0,30,best_sellers,500
10-10-30,LENAH,102745,SP25,LENAH - CLEAN CLASSIC BIKER BOMBER,BLACK,990.XS.,0135729110841,597.0,9.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,27,17.0,10149.0,30,best_sellers,500
20-10-30,SEAN,102748,SP25,SEAN - SHIRT COLLAR BOMBER WITH ZIPPER POCKETS,BLACK,990.2XL.,0135729110869,597.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1,24,17.0,10149.0,30,best_sellers,500
10-30-10,COLETTE SMALL BUCKET,102722,SP25,COLETTE - SMALL BUCKET BAG W/FRT TIE & METAL ENDS,BLACK,990.NS.,0135729110704,199.0,67.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2,120,51.0,10149.0,30,best_sellers,500
20-10-30,SEAN,102748,SP25,SEAN - SHIRT COLLAR BOMBER WITH ZIPPER POCKETS,MEDIUM GREY,931.XL.,0135729110871,597.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,20,17.0,10149.0,30,best_sellers,500
10-60-70,MONACO NYLON WEEKENDER,102693,SP25,MONACO - LARGE NYLON WEEKENDER W/ LEATHER TRIMS,SILVER,109.NS.,0135729110388,199.0,37.0,10.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0,88,51.0,10149.0,30,best_sellers,500
10-30-10,COLETTE SMALL BUCKET,102722,SP25,COLETTE - SMALL BUCKET BAG W/FRT TIE & METAL ENDS,CARAMEL,710.NS.,0135729110703,199.0,48.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0,99,51.0,10149.0,30,best_sellers,500
20-30-10,HUXLEY BELT BAG,101833,FA25,HUXLEY - SQUARE BELT BAG W/ZIP COMPARTMENTS,BLACK,990.NS,0135729102376,149.0,3.0,15.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0,71,68.0,10132.0,30,best_sellers,500
10-30-10,COLETTE MEDIUM BUCKET,102721,SP25,COLETTE - MEDIUM BUCKET BAG W/FRT TIE & METAL ENDS,IVORY,113.NS.,0135729110699,229.0,15.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3,62,44.0,10076.0,30,best_sellers,500
10-10-30,MONACO BIKER,102769,SP25,MONACO - LEATHER BIKER W/ ZIPPER & 3/4 SLEEVE,BLACK,990.M.,0135729110966,527.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0,19,19.0,10013.0,30,best_sellers,500
10-10-30,MONACO BIKER,102769,SP25,MONACO - LEATHER BIKER W/ ZIPPER & 3/4 SLEEVE,SKY BLUE,410.XS.,0135729110956,527.0,4.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,23,19.0,10013.0,30,best_sellers,500
