Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,tier,reorder_quantity,tier_description
29-44-43,HADY,653234,SP25,HADY - WOMEN'S HANDBAGS IN BORDEAUX,BORDEAUX,730.M,5875260080357,273.07,21,21.0,41.0,31.0,31.0,47.0,12.0,24.0,24.0,25.0,9.0,18.0,13.0,1.0,10.0,17.0,23.0,9.0,3,356,356,97212.92,best_sellers,572,Top 10% performers - High demand items
86-54-70,AZARIA,526869,KI00,AZARIA - WOMEN'S COATS IN MINK,MINK,990.S,9278382845798,527.08,9,9.0,4.0,1.0,10.0,27.0,40.0,0.0,17.0,16.0,9.0,0.0,9.0,4.0,7.0,1.0,8.0,22.0,0,184,184,96982.72,best_sellers,770,Top 10% performers - High demand items
27-41-12,ATTICUS,952212,SP24,ATTICUS - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,730.XS,2181795758558,328.55,7,7.0,22.0,41.0,50.0,20.0,1.0,22.0,10.0,8.0,18.0,12.0,24.0,17.0,15.0,17.0,1.0,10.0,4,295,295,96922.25,best_sellers,528,Top 10% performers - High demand items
46-93-79,HADY,763081,FA25,HADY - WOMEN'S HANDBAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,730.XS,6276464201850,268.06,50,50.0,67.0,3.0,0.0,1.0,47.0,7.0,20.0,14.0,17.0,22.0,23.0,20.0,13.0,18.0,18.0,21.0,0,361,361,96769.66,best_sellers,572,Top 10% performers - High demand items
48-57-89,GILLES,426966,KI00,GILLES - MEN'S LAPTOP BAGS IN CARAMEL,CARAMEL,730.XL,3857682551096,308.83,88,88.0,1.0,0.0,24.0,36.0,40.0,11.0,4.0,23.0,25.0,1.0,15.0,1.0,6.0,9.0,23.0,6.0,5,313,313,96663.79,best_sellers,528,Top 10% performers - High demand items
89-67-29,ATTICUS,495549,FA26,ATTICUS - MEN'S LAPTOP BAGS IN RED,RED,549.2XL,1066240090608,263.18,14,14.0,64.0,39.0,48.0,38.0,24.0,23.0,21.0,18.0,15.0,25.0,4.0,13.0,0.0,12.0,2.0,6.0,5,366,366,96323.88,best_sellers,528,Top 10% performers - High demand items
50-60-18,HARPER,358938,FA25,HARPER - WOMEN'S HANDBAGS IN BLACK,BLACK,730.XL,4747691423651,256.02,43,43.0,64.0,0.0,14.0,41.0,31.0,24.0,11.0,25.0,21.0,22.0,7.0,14.0,14.0,21.0,15.0,9.0,2,376,376,96263.51999999999,best_sellers,572,Top 10% performers - High demand items
30-42-34,ELIAM,455459,FA26,ELIAM - MEN'S LAPTOP BAGS IN RADIANT RED,RADIANT RED,730.XS,1991303214400,371.56,11,11.0,66.0,38.0,6.0,0.0,19.0,25.0,8.0,15.0,0.0,18.0,16.0,3.0,5.0,0.0,14.0,15.0,5,259,259,96234.04,best_sellers,528,Top 10% performers - High demand items
83-44-53,ATTICUS,332886,SP24,ATTICUS - MEN'S LAPTOP BAGS IN BRITISH TAN,BRITISH TAN,730.L,7704497316758,255.69,46,46.0,70.0,45.0,3.0,5.0,41.0,20.0,22.0,12.0,21.0,10.0,4.0,11.0,6.0,23.0,23.0,14.0,4,376,376,96139.44,best_sellers,528,Top 10% performers - High demand items
93-92-42,GILLES,669465,FA24,GILLES - MEN'S LAPTOP BAGS IN SAGE,SAGE,990.NS,2697863957201,329.97,1,1.0,63.0,16.0,46.0,14.0,1.0,2.0,7.0,16.0,20.0,25.0,19.0,8.0,6.0,15.0,22.0,9.0,5,290,290,95691.3,best_sellers,528,Top 10% performers - High demand items
58-31-12,AGGIE,241333,ALL SEASON,AGGIE - WOMEN'S COATS IN CHESTNUT,CHESTNUT,847.NS,2107075914217,324.36,13,13.0,35.0,1.0,29.0,45.0,3.0,15.0,8.0,19.0,10.0,22.0,10.0,15.0,16.0,21.0,18.0,15.0,3,295,295,95686.2,best_sellers,616,Top 10% performers - High demand items
13-41-36,ELIAM,968657,FA25,ELIAM - MEN'S LAPTOP BAGS IN DARK NAVY,DARK NAVY,990.M,5036795344669,273.45,84,84.0,21.0,37.0,3.0,26.0,14.0,6.0,18.0,16.0,11.0,24.0,21.0,10.0,22.0,20.0,11.0,5.0,2,349,349,95434.05,best_sellers,528,Top 10% performers - High demand items
64-67-53,ELIAM,826476,FA24,ELIAM - MEN'S LAPTOP BAGS IN CARAMEL,CARAMEL,549.XL,4115527433621,240.84,57,57.0,100.0,27.0,50.0,14.0,48.0,5.0,12.0,14.0,0.0,3.0,19.0,14.0,6.0,11.0,5.0,11.0,4,396,396,95372.64,best_sellers,528,Top 10% performers - High demand items
71-60-72,EDITH,215053,ALL SEASON,EDITH - WOMEN'S HANDBAGS IN RED,RED,990.XS,7317916243547,281.77,96,96.0,2.0,14.0,37.0,9.0,34.0,9.0,16.0,24.0,12.0,10.0,18.0,18.0,2.0,12.0,13.0,12.0,1,338,338,95238.26,best_sellers,572,Top 10% performers - High demand items
34-17-50,ALIE,895669,FA24,ALIE - WOMEN'S COATS IN MINK,MINK,990.2XL,6535995451743,344.8,53,53.0,34.0,3.0,6.0,15.0,24.0,11.0,25.0,14.0,17.0,14.0,0.0,15.0,12.0,21.0,6.0,6.0,1,276,276,95164.8,best_sellers,616,Top 10% performers - High demand items
52-38-52,GILLES,461499,SP25,GILLES - MEN'S LAPTOP BAGS IN RED,RED,549.XS,9339158969909,263.14,91,91.0,81.0,5.0,7.0,18.0,25.0,16.0,1.0,10.0,4.0,0.0,9.0,19.0,9.0,24.0,20.0,22.0,3,361,361,94993.54,best_sellers,528,Top 10% performers - High demand items
89-84-89,WILLOWBY,871363,ALL SEASON,WILLOWBY - WOMEN'S HANDBAGS IN EGGPLANT,EGGPLANT,440NS,7692005010237,200.04,94,94.0,92.0,43.0,23.0,23.0,36.0,3.0,3.0,24.0,10.0,18.0,24.0,5.0,18.0,21.0,16.0,21.0,1,474,474,94818.95999999999,best_sellers,572,Top 10% performers - High demand items
36-95-65,HARPER,429080,FA26,HARPER - WOMEN'S HANDBAGS IN SKY BLUE,SKY BLUE,847.NS,5356290987196,297.78,58,58.0,14.0,32.0,17.0,39.0,17.0,7.0,1.0,25.0,22.0,11.0,14.0,22.0,6.0,13.0,19.0,1.0,5,318,318,94694.04,best_sellers,572,Top 10% performers - High demand items
44-21-73,AZARIA,225066,FA25,AZARIA - WOMEN'S COATS IN TAUPE,TAUPE,730.NS,7240239481175,341.09,54,54.0,39.0,4.0,47.0,2.0,1.0,12.0,9.0,10.0,13.0,4.0,9.0,11.0,14.0,24.0,23.0,1.0,0,277,277,94481.93,best_sellers,616,Top 10% performers - High demand items
55-31-39,MARIAM,833869,SP24,MARIAM - WOMEN'S HANDBAGS IN BLACK,BLACK,549.2XL,7250683833982,245.93,74,74.0,0.0,37.0,2.0,50.0,36.0,1.0,13.0,25.0,24.0,16.0,13.0,24.0,12.0,12.0,20.0,25.0,1,384,384,94437.12,best_sellers,572,Top 10% performers - High demand items
40-59-79,ALIE,687477,ALL SEASON,ALIE - WOMEN'S COATS IN LATTE,LATTE,730.2XS,1619269307214,384.84,8,8.0,38.0,14.0,28.0,25.0,32.0,0.0,2.0,3.0,23.0,12.0,6.0,16.0,19.0,1.0,5.0,12.0,1,244,244,93900.95999999999,best_sellers,616,Top 10% performers - High demand items
18-44-22,AGGIE,806740,SP24,AGGIE - WOMEN'S COATS IN RADIANT RED,RADIANT RED,847.NS,4039721215739,311.63,40,40.0,36.0,18.0,12.0,37.0,14.0,18.0,2.0,18.0,24.0,17.0,23.0,8.0,12.0,4.0,15.0,3.0,5,301,301,93800.63,best_sellers,616,Top 10% performers - High demand items
59-19-25,GILLES,713232,FA24,GILLES - MEN'S LAPTOP BAGS IN MINK,MINK,730.L,1933739717409,256.91,26,26.0,71.0,14.0,25.0,1.0,49.0,23.0,5.0,15.0,22.0,23.0,23.0,17.0,2.0,17.0,23.0,8.0,4,364,364,93515.24,best_sellers,528,Top 10% performers - High demand items
19-47-82,HARPER,709410,FA26,HARPER - WOMEN'S HANDBAGS IN SKY BLUE,SKY BLUE,549.M,7227672932381,268.54,83,83.0,42.0,9.0,17.0,16.0,1.0,21.0,12.0,24.0,25.0,16.0,25.0,21.0,2.0,22.0,0.0,12.0,5,348,348,93451.92000000001,best_sellers,572,Top 10% performers - High demand items
29-52-99,ANNIKA,881826,FA25,ANNIKA - WOMEN'S COATS IN DUSK,DUSK,990.NS,1825502916636,398.99,33,33.0,7.0,25.0,21.0,19.0,2.0,20.0,1.0,15.0,7.0,3.0,11.0,23.0,11.0,7.0,7.0,22.0,0,234,234,93363.66,best_sellers,616,Top 10% performers - High demand items
94-94-27,ADVENTURE SEEKER,346383,SP24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN LIGHT GREY,LIGHT GREY,990.2XL,3385035817745,199.63,93,93.0,90.0,36.0,5.0,34.0,39.0,25.0,14.0,22.0,13.0,4.0,23.0,3.0,1.0,19.0,23.0,23.0,0,467,467,93227.20999999999,best_sellers,440,Top 10% performers - High demand items
30-32-38,ATTICUS,563952,FA25,ATTICUS - MEN'S LAPTOP BAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,990.S,4845232537183,203.38,77,77.0,72.0,26.0,50.0,50.0,29.0,22.0,3.0,23.0,25.0,14.0,4.0,12.0,21.0,4.0,10.0,15.0,1,457,457,92944.66,best_sellers,528,Top 10% performers - High demand items
59-31-90,ATTICUS,837415,KI00,ATTICUS - MEN'S LAPTOP BAGS IN EGGPLANT,EGGPLANT,549.M,3251139811349,368.55,28,28.0,2.0,44.0,28.0,26.0,1.0,16.0,2.0,7.0,3.0,12.0,15.0,13.0,4.0,18.0,24.0,9.0,3,252,252,92874.6,best_sellers,528,Top 10% performers - High demand items
50-59-22,EDITH,522052,SP24,EDITH - WOMEN'S HANDBAGS IN TAUPE,TAUPE,990.XS,3575788746107,233.33,23,23.0,73.0,24.0,42.0,47.0,4.0,15.0,15.0,15.0,18.0,20.0,25.0,18.0,4.0,12.0,24.0,18.0,2,397,397,92632.01000000001,best_sellers,572,Top 10% performers - High demand items
69-91-44,HADY,553872,FA25,HADY - WOMEN'S HANDBAGS IN LIGHT GREY,LIGHT GREY,730.M,1431832841131,239.64,87,87.0,65.0,48.0,24.0,10.0,30.0,4.0,19.0,10.0,7.0,15.0,0.0,9.0,6.0,18.0,13.0,21.0,4,386,386,92501.04,best_sellers,572,Top 10% performers - High demand items
22-27-52,HARPER,296463,SP24,HARPER - WOMEN'S HANDBAGS IN CARAMEL,CARAMEL,549.XS,1946312738272,264.73,64,64.0,40.0,34.0,15.0,19.0,37.0,21.0,3.0,12.0,12.0,6.0,25.0,6.0,5.0,24.0,0.0,25.0,3,348,348,92126.04000000001,best_sellers,572,Top 10% performers - High demand items
24-24-53,HADY,401963,SP25,HADY - WOMEN'S HANDBAGS IN MINK,MINK,549.L,9671836105811,236.1,81,81.0,32.0,39.0,41.0,11.0,8.0,18.0,23.0,14.0,24.0,11.0,9.0,25.0,5.0,14.0,19.0,16.0,0,390,390,92079.0,best_sellers,572,Top 10% performers - High demand items
33-35-49,ELIAM,522006,SP24,ELIAM - MEN'S LAPTOP BAGS IN RADIANT RED,RADIANT RED,440NS,6635330235490,224.1,100,100.0,31.0,37.0,45.0,20.0,31.0,10.0,12.0,5.0,3.0,6.0,20.0,18.0,8.0,22.0,20.0,21.0,5,409,409,91656.9,best_sellers,528,Top 10% performers - High demand items
57-52-56,WILLOWBY,399713,FA26,WILLOWBY - WOMEN'S HANDBAGS IN DARK TAUPE,DARK TAUPE,730.XL,8103274881461,266.35,14,14.0,24.0,49.0,38.0,10.0,43.0,24.0,22.0,18.0,0.0,10.0,4.0,17.0,16.0,25.0,19.0,11.0,3,344,344,91624.40000000001,best_sellers,572,Top 10% performers - High demand items
44-15-86,GILLES,557121,ALL SEASON,GILLES - MEN'S LAPTOP BAGS IN DARK NAVY,DARK NAVY,990.S,7198502736273,346.97,29,29.0,3.0,34.0,41.0,41.0,26.0,7.0,7.0,0.0,2.0,12.0,1.0,6.0,21.0,15.0,6.0,13.0,2,264,264,91600.08,best_sellers,528,Top 10% performers - High demand items
34-16-68,ATTICUS,852706,FA24,ATTICUS - MEN'S LAPTOP BAGS IN SKY BLUE,SKY BLUE,847.NS,8581098982698,298.32,52,52.0,40.0,10.0,21.0,50.0,15.0,5.0,25.0,13.0,25.0,3.0,14.0,5.0,2.0,8.0,6.0,13.0,3,307,307,91584.23999999999,best_sellers,528,Top 10% performers - High demand items
22-52-27,ATTICUS,803525,FA25,ATTICUS - MEN'S LAPTOP BAGS IN CHESTNUT,CHESTNUT,730.M,3845586515515,283.3,14,14.0,41.0,39.0,33.0,37.0,1.0,3.0,3.0,23.0,9.0,16.0,12.0,16.0,13.0,16.0,21.0,25.0,1,322,322,91222.6,best_sellers,528,Top 10% performers - High demand items
40-44-73,ATTICUS,672369,KI00,ATTICUS - MEN'S LAPTOP BAGS IN CHESTNUT,CHESTNUT,990.M,4338863099398,386.86,27,27.0,31.0,17.0,16.0,1.0,15.0,11.0,2.0,11.0,9.0,16.0,12.0,20.0,7.0,15.0,18.0,7.0,0,235,235,90912.1,best_sellers,528,Top 10% performers - High demand items
17-34-53,HARPER,391612,KI00,HARPER - WOMEN'S HANDBAGS IN CAMEL,CAMEL,660.NS,2385723019123,254.1,59,59.0,61.0,29.0,50.0,12.0,16.0,5.0,8.0,18.0,12.0,6.0,15.0,21.0,17.0,1.0,6.0,21.0,5,357,357,90713.7,best_sellers,572,Top 10% performers - High demand items
70-84-41,HADY,963440,FA25,HADY - WOMEN'S HANDBAGS IN TEAL,TEAL,730.XS,3119549088212,283.34,56,56.0,38.0,44.0,19.0,2.0,47.0,0.0,16.0,0.0,12.0,1.0,14.0,5.0,24.0,13.0,24.0,5.0,0,320,320,90668.79999999999,best_sellers,572,Top 10% performers - High demand items
88-98-24,ELIAM,576285,ALL SEASON,ELIAM - MEN'S LAPTOP BAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,918.NS,1549383830859,307.74,34,34.0,35.0,40.0,27.0,40.0,1.0,17.0,2.0,7.0,8.0,9.0,19.0,2.0,14.0,19.0,16.0,4.0,4,294,294,90475.56,best_sellers,528,Top 10% performers - High demand items
11-43-11,MARIAM,855255,FA25,MARIAM - WOMEN'S HANDBAGS IN DARK NAVY,DARK NAVY,730.L,7077156184354,279.45,14,14.0,18.0,32.0,14.0,46.0,44.0,0.0,23.0,24.0,13.0,18.0,6.0,23.0,17.0,9.0,3.0,19.0,3,323,323,90262.34999999999,best_sellers,572,Top 10% performers - High demand items
12-98-28,EDITH,886117,FA25,EDITH - WOMEN'S HANDBAGS IN LIGHT GREY,LIGHT GREY,990.S,7062548404552,285.51,64,64.0,16.0,20.0,25.0,11.0,26.0,24.0,4.0,0.0,10.0,10.0,25.0,16.0,1.0,19.0,25.0,20.0,0,316,316,90221.16,best_sellers,572,Top 10% performers - High demand items
25-49-17,MARIAM,369781,FA25,MARIAM - WOMEN'S HANDBAGS IN BRITISH TAN,BRITISH TAN,730.S,4582534523971,230.95,78,78.0,58.0,22.0,23.0,28.0,37.0,12.0,4.0,6.0,3.0,24.0,2.0,13.0,25.0,7.0,24.0,24.0,3,390,390,90070.5,best_sellers,572,Top 10% performers - High demand items
39-67-41,ELIAM,623892,FA24,ELIAM - MEN'S LAPTOP BAGS IN BORDEAUX,BORDEAUX,730.S,5050077880143,219.73,64,64.0,99.0,22.0,48.0,13.0,45.0,13.0,6.0,8.0,22.0,7.0,12.0,24.0,17.0,4.0,1.0,0.0,2,405,405,88990.65,best_sellers,528,Top 10% performers - High demand items
36-94-27,ELIAM,948425,SP24,ELIAM - MEN'S LAPTOP BAGS IN RED,RED,990.2XL,8226509055311,257.89,62,62.0,23.0,28.0,16.0,33.0,8.0,6.0,23.0,16.0,15.0,15.0,18.0,8.0,14.0,14.0,21.0,24.0,4,344,344,88714.15999999999,best_sellers,528,Top 10% performers - High demand items
42-95-37,ALIE,106478,FA25,ALIE - WOMEN'S COATS IN SKY BLUE,SKY BLUE,620.NS,8687876239720,393.78,5,5.0,24.0,16.0,30.0,1.0,21.0,24.0,17.0,1.0,19.0,0.0,17.0,3.0,3.0,0.0,24.0,20.0,3,225,225,88600.5,best_sellers,616,Top 10% performers - High demand items
84-45-72,BRENNA,118922,SP24,BRENNA - WOMEN'S COATS IN LATTE,LATTE,990.NS,7606069318841,309.76,36,36.0,16.0,27.0,14.0,43.0,31.0,22.0,3.0,18.0,9.0,4.0,18.0,2.0,2.0,19.0,7.0,15.0,3,286,286,88591.36,best_sellers,616,Top 10% performers - High demand items
52-67-47,HADY,213099,FA26,HADY - WOMEN'S HANDBAGS IN BLACK,BLACK,730.XL,6486664499742,237.99,98,98.0,6.0,3.0,32.0,44.0,39.0,3.0,18.0,25.0,20.0,24.0,8.0,18.0,7.0,0.0,7.0,18.0,4,370,370,88056.3,best_sellers,572,Top 10% performers - High demand items
94-34-25,EDITH,570044,FA26,EDITH - WOMEN'S HANDBAGS IN DUSK,DUSK,549.2XS,3047282341650,234.7,83,83.0,3.0,43.0,48.0,48.0,29.0,7.0,10.0,13.0,10.0,12.0,23.0,15.0,0.0,13.0,14.0,3.0,4,374,374,87777.8,best_sellers,572,Top 10% performers - High demand items
87-53-78,ATTICUS,235008,FA25,ATTICUS - MEN'S LAPTOP BAGS IN DARK TAUPE,DARK TAUPE,990.XL,7315013184300,252.23,85,85.0,48.0,29.0,15.0,17.0,23.0,15.0,20.0,11.0,5.0,7.0,14.0,18.0,15.0,0.0,17.0,9.0,3,348,348,87776.04,best_sellers,528,Top 10% performers - High demand items
49-23-65,ELIAM,119537,FA26,ELIAM - MEN'S LAPTOP BAGS IN RED,RED,549.XL,9333020677207,326.08,8,8.0,3.0,15.0,28.0,27.0,38.0,14.0,8.0,15.0,19.0,20.0,1.0,11.0,24.0,15.0,23.0,0.0,0,269,269,87715.51999999999,best_sellers,528,Top 10% performers - High demand items
43-23-88,EDITH,462818,FA26,EDITH - WOMEN'S HANDBAGS IN EGGPLANT,EGGPLANT,730.XS,3718920258026,249.97,68,68.0,42.0,40.0,30.0,44.0,2.0,9.0,13.0,1.0,4.0,7.0,13.0,20.0,25.0,14.0,9.0,8.0,5,349,349,87239.53,best_sellers,572,Top 10% performers - High demand items
92-31-12,GILLES,376795,FA24,GILLES - MEN'S LAPTOP BAGS IN DARK NAVY,DARK NAVY,549.M,6644395745976,200.46,54,54.0,79.0,44.0,30.0,31.0,50.0,15.0,15.0,10.0,23.0,22.0,18.0,0.0,25.0,7.0,4.0,8.0,0,435,435,87200.1,best_sellers,528,Top 10% performers - High demand items
56-16-50,ALIE,476984,FA26,ALIE - WOMEN'S COATS IN LIGHT GREY,LIGHT GREY,918.NS,6728070650195,309.18,97,97.0,41.0,25.0,2.0,11.0,4.0,7.0,9.0,1.0,7.0,7.0,16.0,11.0,16.0,11.0,13.0,3.0,3,281,281,86879.58,best_sellers,616,Top 10% performers - High demand items
83-67-56,ATTICUS,831015,SP25,ATTICUS - MEN'S LAPTOP BAGS IN OLIVE,OLIVE,990.L,5229404092598,234.64,34,34.0,56.0,23.0,27.0,6.0,30.0,15.0,22.0,22.0,24.0,16.0,8.0,25.0,4.0,16.0,22.0,20.0,5,370,370,86816.79999999999,best_sellers,528,Top 10% performers - High demand items
43-67-36,ELIAM,503157,ALL SEASON,ELIAM - MEN'S LAPTOP BAGS IN SAGE,SAGE,549.2XS,9115071933543,238.84,75,75.0,31.0,21.0,9.0,38.0,50.0,4.0,7.0,3.0,17.0,20.0,24.0,7.0,20.0,16.0,12.0,9.0,4,363,363,86698.92,best_sellers,528,Top 10% performers - High demand items
58-35-34,MARIAM,661381,SP25,MARIAM - WOMEN'S HANDBAGS IN MINK,MINK,549.XL,9358122800672,227.36,79,79.0,84.0,41.0,12.0,10.0,12.0,19.0,6.0,19.0,13.0,5.0,16.0,16.0,15.0,15.0,14.0,3.0,1,379,379,86169.44,best_sellers,572,Top 10% performers - High demand items
68-22-76,WILLOWBY,651137,FA26,WILLOWBY - WOMEN'S HANDBAGS IN CHESTNUT,CHESTNUT,918.NS,7800941607630,266.94,38,38.0,59.0,46.0,15.0,7.0,25.0,17.0,25.0,20.0,9.0,11.0,19.0,13.0,3.0,8.0,7.0,0.0,2,322,322,85954.68,best_sellers,572,Top 10% performers - High demand items
11-31-63,HARPER,131823,FA24,HARPER - WOMEN'S HANDBAGS IN BLACK,BLACK,990.S,1560124040494,263.31,15,15.0,60.0,19.0,34.0,0.0,24.0,21.0,21.0,17.0,18.0,1.0,25.0,19.0,22.0,14.0,7.0,9.0,2,326,326,85839.06,best_sellers,572,Top 10% performers - High demand items
36-13-16,MARIAM,458237,FA26,MARIAM - WOMEN'S HANDBAGS IN EGGPLANT,EGGPLANT,730.L,2806046544597,288.04,15,15.0,22.0,45.0,44.0,14.0,50.0,17.0,8.0,11.0,17.0,5.0,16.0,12.0,0.0,9.0,4.0,9.0,3,298,298,85835.92000000001,best_sellers,572,Top 10% performers - High demand items
64-77-93,ATTICUS,443535,FA25,ATTICUS - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,990.M,3725518534340,266.92,55,55.0,51.0,18.0,36.0,20.0,22.0,2.0,11.0,10.0,14.0,4.0,7.0,5.0,23.0,19.0,14.0,10.0,3,321,321,85681.32,best_sellers,528,Top 10% performers - High demand items
44-79-76,WILLOWBY,791587,FA24,WILLOWBY - WOMEN'S HANDBAGS IN LIGHT GREY,LIGHT GREY,730.S,5474400123013,253.34,32,32.0,84.0,32.0,17.0,43.0,17.0,11.0,24.0,18.0,20.0,1.0,4.0,10.0,10.0,13.0,0.0,2.0,2,338,338,85628.92,best_sellers,572,Top 10% performers - High demand items
44-35-29,HADY,916797,FA24,HADY - WOMEN'S HANDBAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,549.S,1369806822989,279.53,7,7.0,52.0,36.0,31.0,45.0,22.0,14.0,16.0,2.0,24.0,7.0,21.0,0.0,5.0,9.0,5.0,10.0,0,306,306,85536.18,best_sellers,572,Top 10% performers - High demand items
41-26-37,EDITH,443502,FA26,EDITH - WOMEN'S HANDBAGS IN RED,RED,549.XS,5127999381819,241.01,74,74.0,59.0,30.0,27.0,14.0,33.0,4.0,4.0,25.0,22.0,1.0,22.0,16.0,4.0,0.0,15.0,4.0,2,354,354,85317.54,best_sellers,572,Top 10% performers - High demand items
57-62-91,ATTICUS,637923,SP24,ATTICUS - MEN'S LAPTOP BAGS IN TAUPE,TAUPE,990.2XL,7441956754562,255.2,77,77.0,69.0,8.0,2.0,45.0,34.0,9.0,20.0,6.0,4.0,12.0,14.0,3.0,8.0,16.0,5.0,2.0,4,334,334,85236.8,best_sellers,528,Top 10% performers - High demand items
53-87-68,GILLES,252810,FA25,GILLES - MEN'S LAPTOP BAGS IN CAMEL,CAMEL,549.L,8528288614950,207.62,59,59.0,80.0,38.0,28.0,27.0,44.0,18.0,21.0,15.0,0.0,11.0,11.0,25.0,4.0,2.0,14.0,13.0,4,410,410,85124.2,best_sellers,528,Top 10% performers - High demand items
37-88-63,MARIAM,856396,FA26,MARIAM - WOMEN'S HANDBAGS IN CARAMEL,CARAMEL,990.M,1445708699544,252.43,6,6.0,75.0,50.0,25.0,45.0,26.0,6.0,0.0,22.0,3.0,3.0,11.0,15.0,7.0,21.0,10.0,11.0,1,336,336,84816.48,best_sellers,572,Top 10% performers - High demand items
83-83-35,ALIE,898988,FA25,ALIE - WOMEN'S COATS IN CHESTNUT,CHESTNUT,990.L,1888021925888,319.39,1,1.0,50.0,39.0,15.0,21.0,19.0,14.0,20.0,7.0,18.0,5.0,5.0,7.0,0.0,17.0,5.0,22.0,5,265,265,84638.34999999999,best_sellers,616,Top 10% performers - High demand items
82-78-64,ELIAM,645591,SP24,ELIAM - MEN'S LAPTOP BAGS IN OLIVE,OLIVE,549.XL,4015900452285,227.36,84,84.0,67.0,35.0,17.0,28.0,39.0,8.0,7.0,8.0,19.0,1.0,16.0,3.0,12.0,3.0,23.0,2.0,5,372,372,84577.92,best_sellers,528,Top 10% performers - High demand items
28-77-56,WILLOWBY,773597,SP25,WILLOWBY - WOMEN'S HANDBAGS IN CHESTNUT,CHESTNUT,549.2XS,4010197035759,273.53,5,5.0,59.0,48.0,10.0,28.0,38.0,21.0,4.0,5.0,14.0,2.0,20.0,23.0,10.0,14.0,1.0,7.0,1,309,309,84520.76999999999,best_sellers,572,Top 10% performers - High demand items
37-95-42,WILLOWBY,154400,SP24,WILLOWBY - WOMEN'S HANDBAGS IN BORDEAUX,BORDEAUX,918.NS,4634936484069,271.64,47,47.0,59.0,9.0,20.0,42.0,33.0,21.0,1.0,6.0,0.0,16.0,2.0,0.0,9.0,19.0,3.0,24.0,0,311,311,84480.04,best_sellers,572,Top 10% performers - High demand items
56-59-25,HADY,806571,KI00,HADY - WOMEN'S HANDBAGS IN DUSK,DUSK,918.NS,6671880889032,292.27,79,79.0,5.0,10.0,22.0,19.0,26.0,3.0,18.0,10.0,4.0,12.0,3.0,24.0,10.0,1.0,21.0,22.0,1,289,289,84466.03,best_sellers,572,Top 10% performers - High demand items
89-76-88,GILLES,431324,ALL SEASON,GILLES - MEN'S LAPTOP BAGS IN MINK,MINK,918.NS,1293910960947,385.98,2,2.0,26.0,18.0,31.0,22.0,10.0,11.0,12.0,4.0,15.0,5.0,22.0,1.0,8.0,10.0,13.0,8.0,1,218,218,84143.64,best_sellers,528,Top 10% performers - High demand items
89-69-78,ATTICUS,440162,KI00,ATTICUS - MEN'S LAPTOP BAGS IN CARAMEL,CARAMEL,730.XS,5773020231942,231.59,79,79.0,0.0,48.0,22.0,2.0,29.0,12.0,24.0,18.0,21.0,21.0,20.0,3.0,21.0,7.0,11.0,25.0,4,363,363,84067.17,best_sellers,528,Top 10% performers - High demand items
43-20-31,GILLES,398219,FA24,GILLES - MEN'S LAPTOP BAGS IN BORDEAUX,BORDEAUX,549.L,5254822843930,265.14,27,27.0,84.0,2.0,46.0,8.0,7.0,25.0,2.0,11.0,14.0,6.0,11.0,13.0,7.0,7.0,22.0,25.0,0,317,317,84049.37999999999,best_sellers,528,Top 10% performers - High demand items
44-98-27,MARIAM,329891,FA26,MARIAM - WOMEN'S HANDBAGS IN CARAMEL,CARAMEL,990.NS,3024600738622,243.38,65,65.0,62.0,18.0,6.0,16.0,50.0,18.0,22.0,13.0,0.0,7.0,0.0,6.0,15.0,24.0,21.0,2.0,0,345,345,83966.09999999999,best_sellers,572,Top 10% performers - High demand items
99-23-33,GILLES,253756,KI00,GILLES - MEN'S LAPTOP BAGS IN BORDEAUX,BORDEAUX,730.M,2883717776515,299.69,16,16.0,16.0,34.0,19.0,22.0,47.0,23.0,24.0,17.0,24.0,13.0,5.0,0.0,16.0,1.0,3.0,0.0,3,280,280,83913.2,best_sellers,528,Top 10% performers - High demand items
78-40-94,HADY,666154,FA26,HADY - WOMEN'S HANDBAGS IN OLIVE,OLIVE,847.NS,1107199800584,245.85,21,21.0,86.0,50.0,29.0,7.0,7.0,24.0,5.0,16.0,6.0,5.0,15.0,12.0,13.0,16.0,9.0,19.0,4,340,340,83589.0,best_sellers,572,Top 10% performers - High demand items
39-48-42,ABERDEEN,913471,KI00,ABERDEEN - WALLETS & ACCESSORIES IN SAGE,SAGE,918.NS,6956528089513,198.0,58,58.0,94.0,44.0,37.0,4.0,16.0,20.0,2.0,17.0,24.0,16.0,24.0,23.0,4.0,1.0,18.0,19.0,5,421,421,83358.0,best_sellers,440,Top 10% performers - High demand items
