Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,tier,reorder_quantity,tier_description
39-62-58,MARIAM,891005,SP25,MARIAM - WOMEN'S HANDBAGS IN OLIVE,OLIVE,549.XL,6048957686376,267.08,99,99.0,54.0,39.0,2.0,12.0,35.0,20.0,25.0,18.0,13.0,8.0,16.0,7.0,2.0,5.0,21.0,22.0,5,398,398,106297.84,best_sellers,572,Top 10% performers - High demand items
58-13-31,AZARIA,140483,SP25,AZARIA - WOMEN'S COATS IN RED,RED,730.NS,2633434378378,410.35,9,9.0,47.0,28.0,0.0,4.0,45.0,1.0,10.0,8.0,23.0,18.0,23.0,0.0,15.0,8.0,18.0,2.0,4,259,259,106280.65000000001,best_sellers,616,Top 10% performers - High demand items
63-98-46,ATTICUS,319844,SP24,ATTICUS - MEN'S LAPTOP BAGS IN SKY BLUE,SKY BLUE,730.L,2121019504764,308.7,55,55.0,70.0,23.0,5.0,28.0,41.0,2.0,18.0,1.0,13.0,21.0,8.0,6.0,0.0,17.0,14.0,22.0,2,344,344,106192.8,best_sellers,528,Top 10% performers - High demand items
26-15-88,BRETTA,563691,FA25,BRETTA - WOMEN'S COATS IN SAND,SAND,549.XL,5351071996796,338.88,70,70.0,45.0,47.0,18.0,24.0,6.0,17.0,4.0,11.0,9.0,15.0,2.0,5.0,7.0,18.0,10.0,5.0,5,313,313,106069.44,best_sellers,616,Top 10% performers - High demand items
74-42-58,GILLES,312319,KI00,GILLES - MEN'S LAPTOP BAGS IN EGGPLANT,EGGPLANT,440NS,3458470512353,375.82,18,18.0,10.0,5.0,31.0,17.0,48.0,9.0,22.0,22.0,24.0,16.0,16.0,8.0,10.0,16.0,2.0,8.0,0,282,282,105981.24,best_sellers,528,Top 10% performers - High demand items
85-80-10,HADY,687604,FA25,HADY - WOMEN'S HANDBAGS IN SAND,SAND,730.XL,2112786764806,227.41,87,87.0,84.0,39.0,50.0,47.0,22.0,21.0,21.0,0.0,15.0,18.0,8.0,7.0,7.0,21.0,17.0,2.0,3,466,466,105973.06,best_sellers,572,Top 10% performers - High demand items
43-27-37,HADY,834757,SP24,HADY - WOMEN'S HANDBAGS IN SKY BLUE,SKY BLUE,660.NS,4430346627506,291.57,8,8.0,68.0,47.0,49.0,35.0,34.0,16.0,12.0,19.0,2.0,7.0,11.0,12.0,12.0,14.0,15.0,2.0,2,363,363,105839.91,best_sellers,572,Top 10% performers - High demand items
17-66-91,GILLES,481645,ALL SEASON,GILLES - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,990.NS,4833160866154,333.13,61,61.0,48.0,12.0,26.0,34.0,1.0,14.0,10.0,15.0,6.0,7.0,9.0,7.0,24.0,6.0,13.0,24.0,4,317,317,105602.20999999999,best_sellers,528,Top 10% performers - High demand items
59-44-61,ATTICUS,186001,ALL SEASON,ATTICUS - MEN'S LAPTOP BAGS IN OLIVE,OLIVE,549.XL,6019412341221,395.33,33,33.0,31.0,5.0,36.0,20.0,28.0,7.0,10.0,3.0,20.0,9.0,14.0,10.0,7.0,3.0,23.0,8.0,0,267,267,105553.11,best_sellers,528,Top 10% performers - High demand items
33-74-63,ELIAM,672056,SP25,ELIAM - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,549.S,4612480584922,322.31,73,73.0,14.0,36.0,44.0,1.0,34.0,1.0,11.0,7.0,10.0,5.0,15.0,25.0,13.0,23.0,1.0,14.0,1,327,327,105395.37,best_sellers,528,Top 10% performers - High demand items
45-57-81,ALYSON,360242,ALL SEASON,ALYSON - WOMEN'S LEATHER JACKETS IN DUSK,DUSK,990.NS,1362197676327,449.88,39,39.0,16.0,35.0,4.0,3.0,40.0,10.0,5.0,4.0,19.0,10.0,0.0,7.0,9.0,0.0,12.0,20.0,0,233,233,104822.04,best_sellers,660,Top 10% performers - High demand items
26-19-82,ELIAM,606877,SP25,ELIAM - MEN'S LAPTOP BAGS IN EGGPLANT,EGGPLANT,549.L,4531436226198,274.88,49,49.0,54.0,28.0,22.0,21.0,45.0,20.0,23.0,3.0,14.0,25.0,9.0,5.0,21.0,4.0,12.0,25.0,4,380,380,104454.4,best_sellers,528,Top 10% performers - High demand items
60-91-16,EDITH,977034,FA25,EDITH - WOMEN'S HANDBAGS IN CAMEL,CAMEL,549.M,8079523896875,286.82,73,73.0,68.0,27.0,7.0,39.0,15.0,3.0,0.0,19.0,22.0,11.0,7.0,20.0,20.0,9.0,7.0,17.0,4,364,364,104402.48,best_sellers,572,Top 10% performers - High demand items
48-16-58,ALYSON,243047,FA24,ALYSON - WOMEN'S LEATHER JACKETS IN ELEMENTAL BLUE,ELEMENTAL BLUE,730.XS,6066111669929,404.38,22,22.0,7.0,45.0,6.0,19.0,32.0,20.0,2.0,9.0,21.0,15.0,0.0,3.0,7.0,24.0,19.0,6.0,2,257,257,103925.66,best_sellers,660,Top 10% performers - High demand items
67-47-70,ELIAM,422297,KI00,ELIAM - MEN'S LAPTOP BAGS IN BORDEAUX,BORDEAUX,549.XL,9785131500227,304.53,64,64.0,63.0,6.0,42.0,11.0,3.0,16.0,14.0,10.0,25.0,16.0,22.0,6.0,1.0,16.0,8.0,18.0,3,341,341,103844.73,best_sellers,528,Top 10% performers - High demand items
17-90-22,ANNIKA,429646,KI00,ANNIKA - WOMEN'S COATS IN DUSK,DUSK,918.NS,6552401726988,465.53,14,14.0,36.0,16.0,27.0,2.0,2.0,0.0,17.0,16.0,10.0,15.0,17.0,18.0,18.0,13.0,1.0,1.0,0,223,223,103813.18999999999,best_sellers,616,Top 10% performers - High demand items
89-69-18,GILLES,397229,FA26,GILLES - MEN'S LAPTOP BAGS IN CAMEL,CAMEL,730.M,3848820459383,245.53,93,93.0,94.0,47.0,14.0,1.0,16.0,20.0,12.0,16.0,6.0,24.0,20.0,11.0,25.0,6.0,13.0,4.0,1,422,422,103613.66,best_sellers,528,Top 10% performers - High demand items
93-97-43,ELIAM,307512,FA26,ELIAM - MEN'S LAPTOP BAGS IN BRITISH TAN,BRITISH TAN,730.L,3089451176554,247.27,96,96.0,12.0,50.0,38.0,13.0,42.0,20.0,9.0,18.0,19.0,18.0,1.0,15.0,24.0,23.0,2.0,19.0,5,419,419,103606.13,best_sellers,528,Top 10% performers - High demand items
74-24-89,GILLES,881653,SP24,GILLES - MEN'S LAPTOP BAGS IN BLACK,BLACK,990.2XL,1861231329914,284.53,68,68.0,81.0,45.0,39.0,19.0,24.0,7.0,4.0,3.0,14.0,5.0,25.0,0.0,5.0,17.0,5.0,3.0,3,364,364,103568.91999999998,best_sellers,528,Top 10% performers - High demand items
68-94-22,ALYSON,200704,ALL SEASON,ALYSON - WOMEN'S LEATHER JACKETS IN SAGE,SAGE,990.XS,6538578282204,421.89,33,33.0,6.0,36.0,6.0,32.0,11.0,17.0,16.0,8.0,14.0,2.0,9.0,9.0,12.0,24.0,8.0,2.0,5,245,245,103363.05,best_sellers,660,Top 10% performers - High demand items
86-74-91,GILLES,481718,KI00,GILLES - MEN'S LAPTOP BAGS IN SAND,SAND,990.XL,8187611413164,270.26,52,52.0,52.0,49.0,34.0,43.0,26.0,19.0,11.0,13.0,10.0,16.0,20.0,2.0,3.0,21.0,4.0,7.0,1,382,382,103239.31999999999,best_sellers,528,Top 10% performers - High demand items
24-19-78,ELIAM,426760,ALL SEASON,ELIAM - MEN'S LAPTOP BAGS IN BRITISH TAN,BRITISH TAN,660.NS,4733261749853,261.73,51,51.0,94.0,40.0,25.0,36.0,12.0,3.0,6.0,23.0,9.0,16.0,25.0,2.0,14.0,7.0,14.0,15.0,3,392,392,102598.16,best_sellers,528,Top 10% performers - High demand items
82-78-66,GILLES,592652,KI00,GILLES - MEN'S LAPTOP BAGS IN SAGE,SAGE,549.2XS,2111943970228,308.02,42,42.0,95.0,25.0,0.0,26.0,47.0,16.0,13.0,13.0,11.0,20.0,1.0,0.0,14.0,7.0,1.0,2.0,0,333,333,102570.65999999999,best_sellers,528,Top 10% performers - High demand items
39-94-85,WILLOWBY,151231,FA24,WILLOWBY - WOMEN'S HANDBAGS IN BLACK,BLACK,549.M,3365032393591,269.38,45,45.0,22.0,45.0,32.0,36.0,30.0,5.0,5.0,7.0,16.0,21.0,24.0,14.0,17.0,25.0,12.0,23.0,5,379,379,102095.02,best_sellers,572,Top 10% performers - High demand items
17-28-17,HARPER,968713,FA25,HARPER - WOMEN'S HANDBAGS IN CARAMEL,CARAMEL,990.XS,2238392881605,294.0,27,27.0,97.0,2.0,9.0,39.0,49.0,13.0,21.0,3.0,21.0,12.0,16.0,8.0,1.0,16.0,2.0,11.0,3,347,347,102018.0,best_sellers,572,Top 10% performers - High demand items
41-45-79,HADY,603692,FA25,HADY - WOMEN'S HANDBAGS IN BLACK,BLACK,990.2XL,8818109189359,223.58,77,77.0,68.0,38.0,45.0,19.0,42.0,22.0,16.0,4.0,17.0,0.0,25.0,22.0,5.0,25.0,18.0,13.0,4,456,456,101952.48000000001,best_sellers,572,Top 10% performers - High demand items
14-89-32,BRENNA,594624,FA26,BRENNA - WOMEN'S COATS IN ELEMENTAL BLUE,ELEMENTAL BLUE,440NS,4377473866667,378.31,15,15.0,17.0,31.0,41.0,42.0,12.0,21.0,14.0,8.0,8.0,3.0,5.0,6.0,17.0,11.0,11.0,7.0,2,269,269,101765.39,best_sellers,616,Top 10% performers - High demand items
77-92-20,ATTICUS,980077,FA25,ATTICUS - MEN'S LAPTOP BAGS IN RED,RED,620.NS,9069874058420,271.18,59,59.0,65.0,1.0,39.0,8.0,45.0,8.0,4.0,24.0,9.0,25.0,14.0,11.0,23.0,6.0,20.0,14.0,3,375,375,101692.5,best_sellers,528,Top 10% performers - High demand items
73-27-54,AZARIA,567041,KI00,AZARIA - WOMEN'S COATS IN MINK,MINK,660.NS,9263321861558,362.9,78,78.0,17.0,15.0,12.0,5.0,1.0,6.0,11.0,22.0,23.0,16.0,2.0,15.0,3.0,23.0,11.0,20.0,1,280,280,101612.0,best_sellers,616,Top 10% performers - High demand items
56-50-64,ATTICUS,205878,ALL SEASON,ATTICUS - MEN'S LAPTOP BAGS IN EGGPLANT,EGGPLANT,549.XS,9369377979257,321.1,26,26.0,40.0,39.0,42.0,41.0,22.0,7.0,7.0,0.0,4.0,0.0,12.0,24.0,2.0,4.0,24.0,21.0,1,315,315,101146.5,best_sellers,528,Top 10% performers - High demand items
67-70-55,WILLOWBY,798010,SP24,WILLOWBY - WOMEN'S HANDBAGS IN CAMEL,CAMEL,620.NS,7407473985912,293.02,76,76.0,38.0,1.0,21.0,49.0,15.0,12.0,20.0,20.0,7.0,8.0,18.0,0.0,24.0,15.0,18.0,3.0,1,345,345,101091.9,best_sellers,572,Top 10% performers - High demand items
32-84-59,HARPER,766278,SP25,HARPER - WOMEN'S HANDBAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,549.L,4292729017783,257.14,76,76.0,60.0,24.0,30.0,12.0,17.0,18.0,20.0,14.0,12.0,9.0,24.0,11.0,20.0,4.0,21.0,21.0,2,393,393,101056.01999999999,best_sellers,572,Top 10% performers - High demand items
59-66-43,ATTICUS,887307,KI00,ATTICUS - MEN'S LAPTOP BAGS IN SAND,SAND,730.S,3342041552276,376.38,0,0.0,49.0,30.0,11.0,49.0,6.0,17.0,6.0,7.0,8.0,16.0,20.0,2.0,15.0,4.0,21.0,7.0,3,268,268,100869.84,best_sellers,528,Top 10% performers - High demand items
40-19-38,ANNIKA,407528,FA26,ANNIKA - WOMEN'S COATS IN TAUPE,TAUPE,730.2XS,2479030252523,401.67,22,22.0,41.0,47.0,8.0,3.0,31.0,4.0,13.0,3.0,11.0,12.0,6.0,15.0,1.0,19.0,6.0,9.0,4,251,251,100819.17,best_sellers,616,Top 10% performers - High demand items
91-99-97,ELIAM,775042,ALL SEASON,ELIAM - MEN'S LAPTOP BAGS IN SAND,SAND,990.NS,2623112883280,265.73,23,23.0,52.0,44.0,49.0,46.0,26.0,12.0,24.0,0.0,18.0,7.0,12.0,13.0,12.0,19.0,10.0,11.0,2,378,378,100445.94,best_sellers,528,Top 10% performers - High demand items
57-79-92,HARPER,465731,ALL SEASON,HARPER - WOMEN'S HANDBAGS IN CAMEL,CAMEL,660.NS,7240659170774,285.5,82,82.0,53.0,12.0,2.0,27.0,29.0,16.0,19.0,15.0,14.0,11.0,13.0,15.0,8.0,7.0,13.0,15.0,3,351,351,100210.5,best_sellers,572,Top 10% performers - High demand items
20-72-89,ATTICUS,458795,FA24,ATTICUS - MEN'S LAPTOP BAGS IN MINK,MINK,990.NS,6254499673923,226.77,54,54.0,92.0,24.0,43.0,46.0,36.0,8.0,8.0,10.0,8.0,23.0,5.0,2.0,16.0,24.0,18.0,22.0,0,439,439,99552.03,best_sellers,528,Top 10% performers - High demand items
56-73-79,GILLES,332722,SP24,GILLES - MEN'S LAPTOP BAGS IN BRITISH TAN,BRITISH TAN,730.L,7645515036784,239.85,87,87.0,8.0,44.0,48.0,22.0,43.0,5.0,11.0,14.0,11.0,25.0,22.0,19.0,4.0,17.0,21.0,14.0,2,415,415,99537.75,best_sellers,528,Top 10% performers - High demand items
73-81-76,MARIAM,549534,FA26,MARIAM - WOMEN'S HANDBAGS IN CHESTNUT,CHESTNUT,730.L,6572809417255,277.98,77,77.0,61.0,28.0,20.0,17.0,4.0,11.0,17.0,10.0,13.0,14.0,22.0,7.0,23.0,22.0,2.0,10.0,4,358,358,99516.84000000001,best_sellers,572,Top 10% performers - High demand items
25-17-44,ATTICUS,170521,FA24,ATTICUS - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,440NS,2296725785573,248.55,85,85.0,47.0,18.0,46.0,31.0,33.0,7.0,20.0,17.0,17.0,1.0,13.0,4.0,23.0,13.0,14.0,10.0,5,399,399,99171.45000000001,best_sellers,528,Top 10% performers - High demand items
93-58-20,ATTICUS,530384,FA25,ATTICUS - MEN'S LAPTOP BAGS IN LATTE,LATTE,549.L,7266883395624,339.92,11,11.0,85.0,7.0,47.0,19.0,3.0,5.0,3.0,20.0,3.0,0.0,18.0,12.0,20.0,16.0,6.0,16.0,3,291,291,98916.72,best_sellers,528,Top 10% performers - High demand items
59-19-43,ATTICUS,195851,FA26,ATTICUS - MEN'S LAPTOP BAGS IN BLACK,BLACK,660.NS,6071764328333,267.92,41,41.0,93.0,30.0,50.0,24.0,7.0,4.0,9.0,12.0,6.0,13.0,13.0,3.0,21.0,5.0,24.0,14.0,0,369,369,98862.48000000001,best_sellers,528,Top 10% performers - High demand items
76-79-43,ELIAM,718846,FA24,ELIAM - MEN'S LAPTOP BAGS IN SAGE,SAGE,549.S,6026163856363,353.32,42,42.0,1.0,28.0,45.0,19.0,26.0,15.0,17.0,5.0,12.0,5.0,6.0,17.0,5.0,0.0,23.0,13.0,0,279,279,98576.28,best_sellers,528,Top 10% performers - High demand items
32-69-59,MARIAM,946504,FA26,MARIAM - WOMEN'S HANDBAGS IN SAGE,SAGE,990.S,6412489549087,276.57,61,61.0,66.0,36.0,6.0,13.0,50.0,16.0,13.0,16.0,20.0,8.0,1.0,12.0,9.0,3.0,11.0,15.0,3,356,356,98458.92,best_sellers,572,Top 10% performers - High demand items
34-50-73,BRETTA,324516,ALL SEASON,BRETTA - WOMEN'S COATS IN CARAMEL,CARAMEL,549.2XL,9834155247074,385.89,11,11.0,22.0,6.0,45.0,3.0,6.0,2.0,18.0,3.0,13.0,24.0,24.0,7.0,20.0,22.0,9.0,19.0,2,254,254,98016.06,best_sellers,616,Top 10% performers - High demand items
44-27-51,HADY,200379,KI00,HADY - WOMEN'S HANDBAGS IN CAMEL,CAMEL,730.M,7751019368364,233.32,95,95.0,96.0,41.0,8.0,9.0,15.0,9.0,10.0,9.0,23.0,3.0,25.0,20.0,18.0,21.0,11.0,7.0,5,420,420,97994.4,best_sellers,572,Top 10% performers - High demand items
13-92-87,ELIAM,201527,FA25,ELIAM - MEN'S LAPTOP BAGS IN DARK NAVY,DARK NAVY,549.L,5581762038474,396.19,1,1.0,7.0,31.0,34.0,26.0,23.0,23.0,9.0,17.0,14.0,4.0,10.0,17.0,15.0,3.0,4.0,9.0,5,247,247,97858.93,best_sellers,528,Top 10% performers - High demand items
53-32-67,GILLES,836438,KI00,GILLES - MEN'S LAPTOP BAGS IN SKY BLUE,SKY BLUE,990.NS,5986544999128,281.66,50,50.0,98.0,32.0,8.0,8.0,3.0,18.0,20.0,7.0,0.0,3.0,10.0,8.0,24.0,9.0,25.0,24.0,4,347,347,97736.02,best_sellers,528,Top 10% performers - High demand items
56-74-50,ELIAM,543674,KI00,ELIAM - MEN'S LAPTOP BAGS IN TEAL,TEAL,549.S,6863895225116,310.67,20,20.0,22.0,39.0,36.0,24.0,14.0,24.0,0.0,21.0,1.0,20.0,24.0,18.0,1.0,11.0,22.0,14.0,4,311,311,96618.37000000001,best_sellers,528,Top 10% performers - High demand items
76-21-33,MARIAM,614805,ALL SEASON,MARIAM - WOMEN'S HANDBAGS IN RED,RED,990.XS,3808498142833,293.33,3,3.0,59.0,12.0,25.0,45.0,27.0,16.0,6.0,21.0,21.0,8.0,16.0,14.0,23.0,9.0,6.0,18.0,1,329,329,96505.56999999999,best_sellers,572,Top 10% performers - High demand items
61-62-71,ATTICUS,951240,FA26,ATTICUS - MEN'S LAPTOP BAGS IN CARAMEL,CARAMEL,549.S,6500635834659,298.32,43,43.0,0.0,36.0,50.0,26.0,3.0,20.0,4.0,21.0,13.0,7.0,20.0,13.0,18.0,15.0,12.0,21.0,4,322,322,96059.04,best_sellers,528,Top 10% performers - High demand items
60-42-89,EDITH,872429,SP24,EDITH - WOMEN'S HANDBAGS IN BRITISH TAN,BRITISH TAN,990.L,5876424524522,276.82,50,50.0,77.0,43.0,44.0,10.0,18.0,17.0,10.0,3.0,4.0,16.0,8.0,8.0,17.0,0.0,21.0,1.0,2,347,347,96056.54,best_sellers,572,Top 10% performers - High demand items
20-42-27,GILLES,362474,ALL SEASON,GILLES - MEN'S LAPTOP BAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,549.2XS,5924688121004,314.25,75,75.0,45.0,5.0,6.0,19.0,11.0,13.0,25.0,11.0,8.0,21.0,21.0,9.0,13.0,8.0,4.0,11.0,1,305,305,95846.25,best_sellers,528,Top 10% performers - High demand items
47-76-52,ELIAM,443475,FA24,ELIAM - MEN'S LAPTOP BAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,660.NS,1477834022378,308.42,64,64.0,14.0,49.0,1.0,37.0,2.0,15.0,8.0,13.0,16.0,10.0,15.0,17.0,15.0,13.0,21.0,0.0,0,310,310,95610.20000000001,best_sellers,528,Top 10% performers - High demand items
17-45-90,ELIAM,793475,FA26,ELIAM - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,918.NS,5597549831004,279.06,65,65.0,59.0,3.0,13.0,14.0,48.0,16.0,2.0,24.0,13.0,16.0,18.0,9.0,11.0,18.0,5.0,8.0,5,342,342,95438.52,best_sellers,528,Top 10% performers - High demand items
73-80-69,WILLOWBY,891897,SP25,WILLOWBY - WOMEN'S HANDBAGS IN DARK NAVY,DARK NAVY,730.S,6346338581197,247.78,29,29.0,99.0,24.0,49.0,4.0,41.0,8.0,12.0,3.0,4.0,20.0,14.0,13.0,14.0,13.0,18.0,18.0,0,383,383,94899.74,best_sellers,572,Top 10% performers - High demand items
88-91-33,ELIAM,607553,FA26,ELIAM - MEN'S LAPTOP BAGS IN OLIVE,OLIVE,730.2XS,6605794986483,332.43,55,55.0,23.0,3.0,44.0,0.0,40.0,12.0,6.0,6.0,0.0,19.0,16.0,4.0,0.0,24.0,12.0,21.0,4,285,285,94742.55,best_sellers,528,Top 10% performers - High demand items
47-90-81,WILLOWBY,267954,KI00,WILLOWBY - WOMEN'S HANDBAGS IN TAUPE,TAUPE,730.S,2229825646784,234.56,88,88.0,80.0,7.0,27.0,10.0,4.0,15.0,18.0,7.0,24.0,5.0,25.0,6.0,18.0,25.0,25.0,17.0,0,401,401,94058.56,best_sellers,572,Top 10% performers - High demand items
56-80-26,GILLES,544570,FA24,GILLES - MEN'S LAPTOP BAGS IN LATTE,LATTE,990.L,9477907101998,230.61,72,72.0,32.0,38.0,46.0,11.0,29.0,23.0,10.0,23.0,24.0,2.0,2.0,20.0,20.0,18.0,24.0,13.0,2,407,407,93858.27,best_sellers,528,Top 10% performers - High demand items
78-45-70,ELIAM,633471,KI00,ELIAM - MEN'S LAPTOP BAGS IN RED,RED,549.2XS,9363353841350,212.3,75,75.0,93.0,38.0,30.0,42.0,25.0,3.0,9.0,12.0,21.0,14.0,1.0,19.0,10.0,23.0,21.0,6.0,5,442,442,93836.6,best_sellers,528,Top 10% performers - High demand items
91-15-14,AGGIE,322640,FA24,AGGIE - WOMEN'S COATS IN LIGHT GREY,LIGHT GREY,730.XS,6893649572189,394.31,75,75.0,17.0,2.0,20.0,45.0,5.0,4.0,3.0,11.0,12.0,2.0,12.0,4.0,13.0,1.0,10.0,1.0,0,237,237,93451.47,best_sellers,616,Top 10% performers - High demand items
92-15-77,GILLES,373275,SP24,GILLES - MEN'S LAPTOP BAGS IN RED,RED,990.NS,8610078513371,247.64,70,70.0,49.0,28.0,21.0,22.0,44.0,17.0,24.0,13.0,8.0,5.0,9.0,5.0,18.0,24.0,13.0,7.0,4,377,377,93360.28,best_sellers,528,Top 10% performers - High demand items
72-33-27,ELIAM,204372,FA25,ELIAM - MEN'S LAPTOP BAGS IN BLACK,BLACK,549.2XL,9812576367053,268.8,98,98.0,3.0,47.0,16.0,34.0,12.0,9.0,8.0,20.0,8.0,10.0,10.0,11.0,20.0,7.0,10.0,23.0,4,346,346,93004.8,best_sellers,528,Top 10% performers - High demand items
95-35-57,WILLOWBY,795266,SP25,WILLOWBY - WOMEN'S HANDBAGS IN BRITISH TAN,BRITISH TAN,730.S,2620274765064,238.09,57,57.0,100.0,8.0,37.0,27.0,10.0,17.0,16.0,2.0,24.0,9.0,4.0,14.0,5.0,25.0,23.0,12.0,4,390,390,92855.1,best_sellers,572,Top 10% performers - High demand items
38-11-63,ANNIKA,365399,FA26,ANNIKA - WOMEN'S COATS IN MINK,MINK,730.2XS,4938433178333,304.68,32,32.0,21.0,23.0,31.0,32.0,45.0,7.0,3.0,17.0,1.0,17.0,25.0,14.0,5.0,1.0,16.0,14.0,4,304,304,92622.72,best_sellers,616,Top 10% performers - High demand items
15-64-55,HARPER,156662,FA25,HARPER - WOMEN'S HANDBAGS IN DARK TAUPE,DARK TAUPE,730.NS,6978201528914,264.39,90,90.0,27.0,17.0,43.0,4.0,11.0,21.0,25.0,22.0,7.0,0.0,13.0,10.0,2.0,22.0,25.0,11.0,3,350,350,92536.5,best_sellers,572,Top 10% performers - High demand items
77-43-44,ELIAM,100675,SP24,ELIAM - MEN'S LAPTOP BAGS IN TAUPE,TAUPE,549.XL,7391346200144,355.78,44,44.0,3.0,15.0,16.0,29.0,32.0,22.0,3.0,12.0,18.0,0.0,1.0,21.0,15.0,0.0,4.0,25.0,5,260,260,92502.79999999999,best_sellers,528,Top 10% performers - High demand items
25-55-83,GILLES,956840,KI00,GILLES - MEN'S LAPTOP BAGS IN TEAL,TEAL,990.XS,2824076225443,257.55,42,42.0,37.0,20.0,29.0,34.0,49.0,22.0,12.0,0.0,18.0,19.0,11.0,11.0,21.0,8.0,20.0,5.0,1,358,358,92202.90000000001,best_sellers,528,Top 10% performers - High demand items
13-55-14,WILLOWBY,168854,SP25,WILLOWBY - WOMEN'S HANDBAGS IN DARK NAVY,DARK NAVY,660.NS,6881469251708,280.74,3,3.0,45.0,24.0,48.0,27.0,36.0,1.0,15.0,18.0,18.0,2.0,22.0,16.0,2.0,22.0,11.0,18.0,0,328,328,92082.72,best_sellers,572,Top 10% performers - High demand items
32-10-92,ATTICUS,134032,ALL SEASON,ATTICUS - MEN'S LAPTOP BAGS IN LIGHT GREY,LIGHT GREY,549.M,7677811128490,265.62,63,63.0,7.0,47.0,4.0,15.0,50.0,13.0,21.0,24.0,23.0,0.0,17.0,14.0,7.0,1.0,15.0,25.0,4,346,346,91904.52,best_sellers,528,Top 10% performers - High demand items
89-35-38,ATTICUS,319598,ALL SEASON,ATTICUS - MEN'S LAPTOP BAGS IN EGGPLANT,EGGPLANT,730.2XS,2877543652781,329.94,30,30.0,62.0,16.0,40.0,5.0,15.0,23.0,2.0,4.0,25.0,13.0,19.0,6.0,9.0,2.0,5.0,2.0,2,278,278,91723.31999999999,best_sellers,528,Top 10% performers - High demand items
95-44-33,HADY,945250,SP25,HADY - WOMEN'S HANDBAGS IN SAND,SAND,549.M,7184010979676,243.14,96,96.0,58.0,32.0,21.0,3.0,0.0,13.0,21.0,17.0,16.0,18.0,12.0,10.0,18.0,21.0,1.0,20.0,2,377,377,91663.78,best_sellers,572,Top 10% performers - High demand items
46-88-25,GILLES,827489,KI00,GILLES - MEN'S LAPTOP BAGS IN RADIANT RED,RADIANT RED,549.L,2351859498480,267.72,61,61.0,16.0,30.0,31.0,25.0,39.0,5.0,22.0,15.0,24.0,24.0,7.0,11.0,0.0,5.0,20.0,7.0,5,342,342,91560.24,best_sellers,528,Top 10% performers - High demand items
91-37-29,ATTICUS,192939,FA25,ATTICUS - MEN'S LAPTOP BAGS IN CAMEL,CAMEL,620.NS,6533585664887,347.69,34,34.0,48.0,5.0,28.0,24.0,0.0,4.0,8.0,13.0,6.0,4.0,16.0,10.0,11.0,18.0,25.0,9.0,0,263,263,91442.47,best_sellers,528,Top 10% performers - High demand items
86-99-45,ELIAM,468525,SP25,ELIAM - MEN'S LAPTOP BAGS IN BORDEAUX,BORDEAUX,730.XL,9807055324951,318.57,16,16.0,76.0,15.0,43.0,30.0,16.0,22.0,2.0,19.0,5.0,3.0,12.0,8.0,2.0,3.0,15.0,0.0,1,287,287,91429.59,best_sellers,528,Top 10% performers - High demand items
64-94-33,ELIAM,889387,FA26,ELIAM - MEN'S LAPTOP BAGS IN BLACK,BLACK,549.M,2241983517759,339.41,7,7.0,39.0,41.0,36.0,9.0,13.0,5.0,12.0,24.0,3.0,13.0,19.0,14.0,2.0,2.0,13.0,17.0,1,269,269,91301.29000000001,best_sellers,528,Top 10% performers - High demand items
37-64-55,HARPER,108223,ALL SEASON,HARPER - WOMEN'S HANDBAGS IN SAGE,SAGE,549.M,8162533489309,205.46,99,99.0,51.0,8.0,48.0,32.0,38.0,25.0,11.0,11.0,12.0,18.0,8.0,21.0,0.0,18.0,22.0,22.0,2,444,444,91224.24,best_sellers,572,Top 10% performers - High demand items
52-95-59,HADY,339279,ALL SEASON,HADY - WOMEN'S HANDBAGS IN LIGHT GREY,LIGHT GREY,990.NS,3208525873167,266.48,61,61.0,32.0,30.0,37.0,46.0,37.0,11.0,1.0,14.0,11.0,6.0,14.0,5.0,1.0,6.0,24.0,6.0,2,342,342,91136.16,best_sellers,572,Top 10% performers - High demand items
41-34-26,GILLES,169091,FA26,GILLES - MEN'S LAPTOP BAGS IN MINK,MINK,990.XL,8989479061271,251.78,82,82.0,23.0,19.0,31.0,48.0,45.0,25.0,16.0,7.0,8.0,3.0,21.0,11.0,3.0,0.0,8.0,11.0,2,361,361,90892.58,best_sellers,528,Top 10% performers - High demand items
84-83-84,WILLOWBY,968514,FA24,WILLOWBY - WOMEN'S HANDBAGS IN BORDEAUX,BORDEAUX,549.XS,7567169971112,246.86,100,100.0,47.0,20.0,27.0,25.0,24.0,12.0,2.0,21.0,23.0,1.0,13.0,0.0,17.0,10.0,21.0,5.0,0,368,368,90844.48000000001,best_sellers,572,Top 10% performers - High demand items
